U_ID,CODEBASE,CODE1,CODE2,TOWN_ID,TOWN,COUNTY_ID,COUNTY,X,Y,AREA,bus_stops,MRT_stops,lon,lat
2018,A6311-0836-00,A6311-69-002,A6311-69,63000110,士林區,63000,臺北市,301284.30669,2776093.85323,4417.81091,0,0,121.5084433196402,25.092267599646522
2206,A6310-0046-00,A6310-05-004,A6310-05,63000100,內湖區,63000,臺北市,310583.02072,2775736.9198,3348.9126,0,0,121.60061328864433,25.088700720804216
2207,A6311-0982-00,A6311-77-007,A6311-77,63000110,士林區,63000,臺北市,303034.99898,2775712.40083,9693.73254,0,0,121.52578476457124,25.088763393526026
2208,A6311-1059-00,A6311-60-015,A6311-60,63000110,士林區,63000,臺北市,301747.65435,2775458.95486,87320.72533,0,0,121.51301300214205,25.086519980458572
2209,A6311-0977-00,A6311-75-004,A6311-75,63000110,士林區,63000,臺北市,302137.09265,2775726.88394,2299.29483,0,0,121.51688383029091,25.08892542171923
2210,A6310-0047-00,A6310-07-003,A6310-07,63000100,內湖區,63000,臺北市,309048.89533,2775733.60795,1532.75101,0,0,121.58540463387475,25.088731605389402
2211,A6310-0064-00,A6310-10-001,A6310-10,63000100,內湖區,63000,臺北市,306332.6217,2775699.06415,18229.58252,0,0,121.55847539734735,25.08852354713508
2212,A6310-0055-00,A6310-02-006,A6310-02,63000100,內湖區,63000,臺北市,306548.73068,2775714.92802,8490.68228,0,0,121.56061844961499,25.088658684424168
2213,A6310-0065-00,A6310-03-007,A6310-03,63000100,內湖區,63000,臺北市,309763.83017,2775694.74719,4908.24251,0,0,121.59249043716578,25.088352646266344
2214,A6311-0979-00,A6311-73-006,A6311-73,63000110,士林區,63000,臺北市,302402.16414,2775723.68612,3281.53096,0,0,121.51951152526945,25.08888737458904
2215,A6310-0063-00,A6310-07-003,A6310-07,63000100,內湖區,63000,臺北市,309112.02821,2775696.13347,3161.08654,0,0,121.58602888964009,25.08839082263056
2216,A6311-0981-00,A6311-75-004,A6311-75,63000110,士林區,63000,臺北市,302185.40719,2775715.88629,3157.73786,0,0,121.51736238471435,25.08882446666182
2217,A6310-0054-00,A6310-04-005,A6310-04,63000100,內湖區,63000,臺北市,308977.41739,2775716.96248,2639.29656,0,0,121.58469532407494,25.088584127377665
2218,A6310-0057-00,A6310-04-006,A6310-04,63000100,內湖區,63000,臺北市,308923.86918,2775707.45,3725.86781,0,0,121.58416406739119,25.088500341495067
2219,A6310-0058-00,A6310-05-005,A6310-05,63000100,內湖區,63000,臺北市,310434.17336,2775707.6476,3507.4887,0,0,121.59913640962868,25.088442423577682
2411,A6310-0193-00,A6310-18-003,A6310-18,63000100,內湖區,63000,臺北市,307635.40687,2775348.46198,42248.08242,1,0,121.57137586797768,25.085309198446527
2412,A6311-1065-00,A6311-81-004,A6311-81,63000110,士林區,63000,臺北市,302060.95579,2775423.22313,4198.64508,0,0,121.51611754034799,25.08618662722392
2413,A6310-0154-00,A6310-15-001,A6310-15,63000100,內湖區,63000,臺北市,307351.19149,2775445.38669,5242.49694,1,0,121.56856241538581,25.08619504038128
2414,A6310-0163-00,A6310-16-002,A6310-16,63000100,內湖區,63000,臺北市,309903.1612,2775429.30787,4769.86686,0,0,121.59386012286288,25.08595079398409
2415,A6311-1063-00,A6311-79-007,A6311-79,63000110,士林區,63000,臺北市,301037.8178,2775439.80303,4687.16379,0,0,121.50597537150477,25.08637124084282
2416,A6310-0160-00,A6310-15-002,A6310-15,63000100,內湖區,63000,臺北市,307270.55547,2775429.61695,4938.85334,0,0,121.56776238839156,25.08605573452641
2417,A6310-0168-00,A6310-15-003,A6310-15,63000100,內湖區,63000,臺北市,307213.55139,2775409.74695,5993.16562,0,0,121.56719646286157,25.08587851257336
2418,A6310-0241-00,A6310-14-009,A6310-14,63000100,內湖區,63000,臺北市,307117.50409,2775235.27815,63456.02901,3,1,121.56623707110504,25.084307073178213
2419,A6311-1064-00,A6311-85-001,A6311-85,63000110,士林區,63000,臺北市,301409.6707,2775424.7102,3491.07684,1,0,121.50966114336389,25.086222368457413
2420,A6310-0159-00,A6310-08-005,A6310-08,63000100,內湖區,63000,臺北市,309677.16348,2775431.48849,4236.38892,1,0,121.59161984535142,25.085979429403515
2421,A6311-1070-00,A6311-81-006,A6311-81,63000110,士林區,63000,臺北市,302105.01588,2775415.45216,4277.3844,0,0,121.51655403109088,25.086114951760457
2422,A6304-0011-00,A6304-01-005,A6304-01,63000040,中山區,63000,臺北市,306147.06239,2775386.62372,12975.01536,0,0,121.5566230926935,25.085709794580918
2423,A6310-0162-00,A6310-11-004,A6310-11,63000100,內湖區,63000,臺北市,310500.44932,2775426.82209,14344.66778,0,0,121.59978107542959,25.085904538225435
2622,A6310-0277-00,A6310-19-007,A6310-19,63000100,內湖區,63000,臺北市,309802.57644,2775178.89404,2442.9766,0,0,121.5928521107495,25.08369409668474
2623,A6311-1129-00,A6311-84-008,A6311-84,63000110,士林區,63000,臺北市,301399.7047,2775195.19933,1938.97778,0,0,121.50955376732277,25.08415070185828
2624,A6310-0272-00,A6310-21-002,A6310-21,63000100,內湖區,63000,臺北市,307985.44172,2775188.8584,3718.19684,0,0,121.57483911506765,25.083854923876103
2625,A6304-0039-00,A6304-04-001,A6304-04,63000040,中山區,63000,臺北市,305294.4317,2775200.49877,3431.08412,0,0,121.54816322231183,25.084060948693804
2626,A6304-0047-00,A6304-04-003,A6304-04,63000040,中山區,63000,臺北市,305373.35498,2775165.54393,5295.65083,1,0,121.54894419509068,25.083742489037487
2627,A6310-0273-00,A6310-29-004,A6310-29,63000100,內湖區,63000,臺北市,310226.96753,2775187.63252,3037.2324,0,0,121.59705950962474,25.083756119079
2628,A6310-0279-00,A6310-23-004,A6310-23,63000100,內湖區,63000,臺北市,308554.10617,2775165.46121,7878.47511,0,0,121.58047535086054,25.08362175463351
2629,A6304-0046-00,A6304-03-004,A6304-03,63000040,中山區,63000,臺北市,304330.57434,2775169.13089,4444.91983,0,0,121.53860708671107,25.08381275045274
2630,A6311-1132-00,A6311-87-007,A6311-87,63000110,士林區,63000,臺北市,302540.06949,2775193.45581,3031.58325,0,0,121.52085840425795,25.08409571378413
2631,A6310-0286-00,A6310-20-003,A6310-20,63000100,內湖區,63000,臺北市,308375.07755,2775152.27257,3945.20189,0,0,121.57870006477135,25.083509621400587
2632,A6311-1136-00,A6311-84-009,A6311-84,63000110,士林區,63000,臺北市,301323.87732,2775180.31957,3666.13123,0,0,121.50880151654314,25.08401894773684
2633,A6304-0044-00,A6304-03-003,A6304-03,63000040,中山區,63000,臺北市,304286.18868,2775180.9762,1981.39773,0,0,121.5381675516366,25.083921284824534
2634,A6310-0269-00,A6310-18-005,A6310-18,63000100,內湖區,63000,臺北市,307366.41163,2775188.31118,4631.54437,0,0,121.56870257271531,25.083873627504772
2635,A6310-0295-00,A6310-18-005,A6310-18,63000100,內湖區,63000,臺北市,307416.25663,2775138.93215,12076.5218,0,0,121.5691946308136,25.083425947405384
2869,A6311-1207-00,A6311-95-003,A6311-95,63000110,士林區,63000,臺北市,301562.77412,2774933.82753,3771.49748,0,0,121.51116051441798,25.08178549833165
2870,A6311-1208-00,A6311-91-008,A6311-91,63000110,士林區,63000,臺北市,302270.4998,2774931.444,4014.18216,0,0,121.51817614064782,25.081739649911757
2871,A6310-0399-00,A6310-27-008,A6310-27,63000100,內湖區,63000,臺北市,310101.71172,2774940.79342,3291.1889,0,0,121.59580705308855,25.081532697558572
2872,A6310-0398-00,A6310-32-001,A6310-32,63000100,內湖區,63000,臺北市,309771.62966,2774943.46291,2269.28508,0,0,121.59253510100172,25.08156989742426
2873,A6304-0095-00,A6304-05-006,A6304-05,63000040,中山區,63000,臺北市,305365.35071,2774930.85775,2934.99334,1,0,121.54885539961906,25.08162406711646
2874,A6311-1205-00,A6311-98-002,A6311-98,63000110,士林區,63000,臺北市,302814.37721,2774940.50877,6346.96998,0,0,121.52356796303039,25.081802563100375
2875,A6311-1202-00,A6311-91-007,A6311-91,63000110,士林區,63000,臺北市,302240.44152,2774941.87419,3130.19159,0,0,121.51787856797003,25.08183485284099
2876,A6311-1215-00,A6311-95-006,A6311-95,63000110,士林區,63000,臺北市,301527.40161,2774908.5692,7421.68285,0,0,121.5108089185713,25.081558675402636
2877,A6304-0096-00,A6304-05-006,A6304-05,63000040,中山區,63000,臺北市,305394.05742,2774923.55321,2936.13527,0,0,121.54913967440332,25.081557070005633
2878,A6310-0403-00,A6310-34-001,A6310-34,63000100,內湖區,63000,臺北市,310225.93518,2774930.28356,4317.26155,1,0,121.59703800612756,25.081432867891763
2879,A6310-0418-00,A6310-24-010,A6310-24,63000100,內湖區,63000,臺北市,308619.24078,2774891.49764,16679.37184,0,0,121.58110935859314,25.0811459348214
2880,A6311-1221-00,A6311-91-009,A6311-91,63000110,士林區,63000,臺北市,302348.00683,2774896.52706,6361.77713,0,0,121.51894314166955,25.081421738190258
2881,A6310-0402-00,A6310-30-003,A6310-30,63000100,內湖區,63000,臺北市,307957.15315,2774937.68139,3593.78425,0,0,121.57454810205417,25.081588427494093
2882,A6304-0092-00,A6304-07-004,A6304-07,63000040,中山區,63000,臺北市,305889.51981,2774944.56909,3620.21534,0,0,121.55405203101772,25.081728543550927
2883,A6304-0110-00,A6304-07-004,A6304-07,63000040,中山區,63000,臺北市,305838.99003,2774859.12217,29500.93336,0,0,121.55354766131225,25.080959009849508
2884,A6304-0109-00,A6304-07-005,A6304-07,63000040,中山區,63000,臺北市,305718.24869,2774859.19031,24879.75968,1,0,121.55235076506445,25.080964084434992
2885,A6304-0093-00,A6304-05-007,A6304-05,63000040,中山區,63000,臺北市,305463.82396,2774942.80948,4962.60247,0,0,121.5498320446919,25.08172835237549
2886,A6304-0097-00,A6304-05-008,A6304-05,63000040,中山區,63000,臺北市,305540.43219,2774917.0051,4334.24535,0,0,121.55059041881958,25.081492578421315
3089,A6306-0003-00,A6306-03-001,A6306-03,63000060,大同區,63000,臺北市,302147.2787,2774497.82231,96388.93166,0,0,121.51693820565653,25.077829209361937
3090,A6304-0141-00,A6304-08-007,A6304-08,63000040,中山區,63000,臺北市,304967.04462,2774640.93449,2037.36074,0,0,121.5448954122134,25.07902122602877
3091,A6310-0498-00,A6310-38-008,A6310-38,63000100,內湖區,63000,臺北市,310233.76992,2774659.20805,2786.23479,0,0,121.59710380007758,25.0789853418997
3092,A6310-0495-00,A6310-36-007,A6310-36,63000100,內湖區,63000,臺北市,309228.80624,2774663.01894,3421.55589,0,0,121.58714206824114,25.079059489516293
3093,A6310-0511-00,A6310-40-005,A6310-40,63000100,內湖區,63000,臺北市,309851.77621,2774631.84657,3956.24232,0,0,121.59331602587002,25.078753513507948
3094,A6310-0519-00,A6310-55-001,A6310-55,63000100,內湖區,63000,臺北市,309405.99737,2774619.43846,12155.91919,0,0,121.58889662934811,25.078659094417812
3095,A6304-0157-00,A6304-07-007,A6304-07,63000040,中山區,63000,臺北市,306774.32515,2774607.54597,14881.4129,0,0,121.56280916793793,25.078652945710086
3096,A6310-0508-00,A6310-36-009,A6310-36,63000100,內湖區,63000,臺北市,308550.74252,2774632.20755,8115.11489,1,0,121.58041930581967,25.078807767709527
3097,A6311-1274-00,A6311-98-007,A6311-98,63000110,士林區,63000,臺北市,302688.21589,2774617.30878,8176.20279,0,0,121.52230494080064,25.07888915013423
3098,A6304-0155-00,A6304-12-003,A6304-12,63000040,中山區,63000,臺北市,306284.69409,2774616.21312,6156.83043,0,0,121.55795594680139,25.078749516922553
3099,A6304-0146-00,A6304-13-002,A6304-13,63000040,中山區,63000,臺北市,306345.43693,2774634.63776,5462.57007,0,0,121.55855882893864,25.078913587111746
3100,A6304-0147-00,A6304-13-003,A6304-13,63000040,中山區,63000,臺北市,306417.23082,2774634.16951,6017.63389,0,0,121.55927048411354,25.078906679801452
3101,A6306-0002-00,A6306-02-007,A6306-02,63000060,大同區,63000,臺北市,301621.50042,2774517.57537,73711.79557,0,0,121.51172704926637,25.078025599237712
3311,A6306-0010-00,A6306-04-001,A6306-04,63000060,大同區,63000,臺北市,301969.04678,2774329.4995,3252.30058,0,0,121.51516508275003,25.076315746927115
3312,A6310-0626-00,A6310-44-006,A6310-44,63000100,內湖區,63000,臺北市,312197.29525,2774329.69196,1670.50462,0,0,121.61655266262757,25.075930967156907
3313,A6304-0213-00,A6304-15-002,A6304-15,63000040,中山區,63000,臺北市,302698.26393,2774010.31295,186673.2067,0,0,121.52238129393862,25.073408893888978
3314,A6310-0634-00,A6310-44-007,A6310-44,63000100,內湖區,63000,臺北市,312259.69537,2774314.24109,3607.70667,0,0,121.61717049833226,25.07578890977886
3315,A6310-0638-00,A6310-45-008,A6310-45,63000100,內湖區,63000,臺北市,308490.54346,2774305.08992,2675.89479,0,0,121.57980866235138,25.075856939635386
3316,A6310-0637-00,A6310-48-005,A6310-48,63000100,內湖區,63000,臺北市,312568.49902,2774313.2475,1491.14656,0,0,121.62023143357348,25.075767180912187
3317,A6306-0016-00,A6306-04-001,A6306-04,63000060,大同區,63000,臺北市,302066.22488,2774296.41076,4292.90165,0,0,121.51612711853296,25.076013677906083
3318,A6310-0644-00,A6310-47-005,A6310-47,63000100,內湖區,63000,臺北市,308288.62717,2774291.69374,2787.23788,0,0,121.57780660703624,25.075743805987432
3319,A6310-0645-00,A6310-51-001,A6310-51,63000100,內湖區,63000,臺北市,308455.51493,2774287.86049,2717.93592,0,0,121.57946071134434,25.075702751236363
3320,A6310-0649-00,A6310-47-006,A6310-47,63000100,內湖區,63000,臺北市,308183.77184,2774275.00875,6854.4131,0,0,121.57676652752251,25.075597219075647
3321,A6310-0646-00,A6310-45-007,A6310-45,63000100,內湖區,63000,臺北市,308598.93591,2774286.96631,3545.75609,0,0,121.58088232621232,25.075689121979945
3322,A6310-0641-00,A6310-43-007,A6310-43,63000100,內湖區,63000,臺北市,308933.53268,2774293.15056,3953.83426,0,0,121.5841992622172,25.07573193560187
3323,A6310-0643-00,A6310-49-005,A6310-49,63000100,內湖區,63000,臺北市,309000.03257,2774293.43314,4057.4961,0,0,121.58485845066512,25.07573189083332
3324,A6310-0642-00,A6310-49-004,A6310-49,63000100,內湖區,63000,臺北市,309088.63729,2774293.84456,5532.3389,0,0,121.58573675739476,25.075732141788997
3325,A6306-0018-00,A6306-02-005,A6306-02,63000060,大同區,63000,臺北市,301698.17301,2774293.61726,3301.61129,1,0,121.51247866894666,25.076001099552727
3533,A6310-0825-00,A6310-60-002,A6310-60,63000100,內湖區,63000,臺北市,309904.8512,2773855.56602,103659.31819,2,0,121.59380834060109,25.071743300578504
3534,A6306-0076-00,A6306-03-010,A6306-03,63000060,大同區,63000,臺北市,302412.32074,2773896.05701,15223.09502,1,0,121.51954256930114,25.072387347534832
3535,A6306-0069-00,A6306-05-010,A6306-05,63000060,大同區,63000,臺北市,302240.82419,2773927.80066,6499.1993,0,0,121.51784385200868,25.07267986651672
3536,A6310-0795-00,A6310-61-004,A6310-61,63000100,內湖區,63000,臺北市,311216.80818,2773915.10497,3918.24797,0,0,121.6068152261961,25.0722282179682
3537,A6306-0074-00,A6306-07-003,A6306-07,63000060,大同區,63000,臺北市,301965.92441,2773909.12808,4665.12805,0,0,121.5151182547604,25.07252077237304
3538,A6310-0792-00,A6310-56-008,A6310-56,63000100,內湖區,63000,臺北市,311550.633,2773922.86319,2209.94636,0,0,121.61012448376137,25.07228469456608
3539,A6306-0075-00,A6306-07-004,A6306-07,63000060,大同區,63000,臺北市,301889.36597,2773907.01039,11150.68136,1,0,121.51435930464186,25.072504285391194
3540,A6306-0068-00,A6306-08-001,A6306-08,63000060,大同區,63000,臺北市,301646.23289,2773938.3091,6264.3507,0,0,121.5119504709153,25.072795178976094
3541,A6310-0797-00,A6310-59-006,A6310-59,63000100,內湖區,63000,臺北市,312287.49659,2773914.99645,4747.57355,0,0,121.61742800109717,25.07218347640891
3542,A6310-0801-00,A6310-58-008,A6310-58,63000100,內湖區,63000,臺北市,311825.93523,2773908.87808,3874.22991,0,0,121.61285268295337,25.072147199393314
3543,A6306-0073-00,A6306-06-006,A6306-06,63000060,大同區,63000,臺北市,301781.42959,2773922.4446,5092.23965,0,0,121.51328998761022,25.072647327633135
3544,A6310-0796-00,A6310-66-001,A6310-66,63000100,內湖區,63000,臺北市,311068.69381,2773915.74919,3580.68813,0,0,121.60534712711264,25.07224002794436
3545,A6310-0806-00,A6310-75-005,A6310-75,63000100,內湖區,63000,臺北市,308531.84332,2773887.54611,6381.3623,0,0,121.58020028314719,25.0720858262933
3546,A6310-0789-00,A6310-58-007,A6310-58,63000100,內湖區,63000,臺北市,311726.92005,2773930.50535,1651.81671,0,0,121.61187220439264,25.072346494173733
3547,A6310-0803-00,A6310-63-002,A6310-63,63000100,內湖區,63000,臺北市,312224.0796,2773897.5816,3869.65492,0,0,121.61679861822019,25.072028872311453
3548,A6310-0800-00,A6310-59-007,A6310-59,63000100,內湖區,63000,臺北市,312414.82234,2773909.76719,2655.60858,0,0,121.61868982890242,25.072131013259717
3765,A6310-0966-00,A6310-60-009,A6310-60,63000100,內湖區,63000,臺北市,310188.21489,2773574.41435,9845.46701,0,0,121.59660477395694,25.069193856293463
3766,A6310-0950-00,A6310-73-004,A6310-73,63000100,內湖區,63000,臺北市,312074.0716,2773594.44683,2531.5758,0,0,121.61529805245435,25.069298410728436
3767,A6310-0944-00,A6310-60-007,A6310-60,63000100,內湖區,63000,臺北市,309764.43244,2773608.22949,3697.81043,0,0,121.59240575351545,25.069515953817685
3768,A6306-0129-00,A6306-12-001,A6306-12,63000060,大同區,63000,臺北市,301622.72751,2773607.11179,1495.60694,0,0,121.51170505346892,25.069805954735717
3769,A6310-0949-00,A6310-62-010,A6310-62,63000100,內湖區,63000,臺北市,312535.68416,2773597.27271,2161.48669,0,0,121.61987362159954,25.069304888441135
3770,A6310-0956-00,A6310-60-006,A6310-60,63000100,內湖區,63000,臺北市,309872.84283,2773582.4295,11777.78408,1,0,121.59347918697556,25.06927874459637
3771,A6310-0953-00,A6310-74-003,A6310-74,63000100,內湖區,63000,臺北市,312375.59659,2773588.03308,4142.24229,1,0,121.61828643687655,25.069228092051652
3772,A6310-0963-00,A6310-60-006,A6310-60,63000100,內湖區,63000,臺北市,309980.82179,2773575.50057,7250.26794,0,0,121.59454916229262,25.069211909160042
3773,A6310-0959-00,A6310-60-008,A6310-60,63000100,內湖區,63000,臺北市,310318.31004,2773580.60065,10785.26876,0,0,121.59789453432363,25.06924451743647
3774,A6310-0957-00,A6310-74-004,A6310-74,63000100,內湖區,63000,臺北市,312445.00078,2773582.74027,4964.82288,0,0,121.61897412111085,25.06917744320591
3775,A6310-0952-00,A6310-74-002,A6310-74,63000100,內湖區,63000,臺北市,312303.30928,2773585.81561,3539.74883,0,0,121.61756983492539,25.06921105550789
3776,A6306-0141-00,A6306-11-007,A6306-11,63000060,大同區,63000,臺北市,301976.09202,2773543.81547,4484.00703,0,0,121.51520524144773,25.06922240595775
3777,A6310-0955-00,A6310-70-007,A6310-70,63000100,內湖區,63000,臺北市,309257.18632,2773583.06778,5566.27473,0,0,121.58737688036362,25.069308775989988
3778,A6310-1053-00,A6310-75-009,A6310-75,63000100,內湖區,63000,臺北市,307875.50859,2773343.89447,95395.43346,1,0,121.57367172357793,25.067203108960758
3779,A6310-0979-00,A6310-75-009,A6310-75,63000100,內湖區,63000,臺北市,308599.60245,2773520.36025,25870.52801,0,0,121.58085628690463,25.068768307785607
3780,A6310-0969-00,A6310-77-002,A6310-77,63000100,內湖區,63000,臺北市,311386.54301,2773564.78018,6002.86995,0,0,121.60848203099401,25.0690586740136
4015,A6310-1082-00,A6310-83-005,A6310-83,63000100,內湖區,63000,臺北市,309544.43049,2773267.56636,5586.91798,0,0,121.59021037161958,25.066449194324917
4016,A6310-1087-00,A6310-83-006,A6310-83,63000100,內湖區,63000,臺北市,309383.94073,2773258.03115,6916.60462,0,0,121.58861923599487,25.066369427101492
4017,A6310-1106-00,A6310-82-009,A6310-82,63000100,內湖區,63000,臺北市,309703.22525,2773185.52944,30732.97432,0,0,121.59178073682891,25.065702314838127
4018,A6306-0190-00,A6306-13-006,A6306-13,63000060,大同區,63000,臺北市,301413.28907,2773278.76598,7120.89215,0,0,121.50961681558114,25.06684880905128
4019,A6310-1078-00,A6310-83-003,A6310-83,63000100,內湖區,63000,臺北市,309380.44232,2773292.48766,2204.66244,0,0,121.58858604731552,25.066680631853185
4020,A6304-0286-00,A6304-22-002,A6304-22,63000040,中山區,63000,臺北市,302968.95453,2773289.46053,5966.31232,0,0,121.52503673060126,25.066891631748167
4021,A6304-0282-00,A6304-16-009,A6304-16,63000040,中山區,63000,臺北市,303087.64122,2773298.54686,2014.69751,0,0,121.5262134833449,25.066969497645378
4022,A6304-0283-00,A6304-16-008,A6304-16,63000040,中山區,63000,臺北市,303189.20084,2773297.27259,2273.1027,0,0,121.52722007625094,25.066954422468864
4023,A6310-1081-00,A6310-80-006,A6310-80,63000100,內湖區,63000,臺北市,312040.0655,2773280.46901,3335.63685,0,0,121.61494683583993,25.066465285307522
4024,A6304-0284-00,A6304-19-004,A6304-19,63000040,中山區,63000,臺北市,304514.23131,2773296.69673,2197.7201,0,0,121.5403535171807,25.066902005891222
4025,A6304-0302-00,A6304-15-010,A6304-15,63000040,中山區,63000,臺北市,304823.45964,2773249.23666,3239.49813,0,0,121.5434166375231,25.066462354814895
4026,A6310-1083-00,A6310-80-007,A6310-80,63000100,內湖區,63000,臺北市,312150.604,2773271.41663,3508.20566,0,0,121.6160420449397,25.066379020506393
4027,A6310-1084-00,A6310-80-008,A6310-80,63000100,內湖區,63000,臺北市,312103.78021,2773266.75439,2941.71334,0,0,121.61557773437426,25.066338855762005
4028,A6301-0035-00,A6301-04-005,A6301-04,63000010,松山區,63000,臺北市,305264.83346,2773004.27724,56640.38948,1,0,121.5477815955077,25.06423481202958
4029,A6304-0287-00,A6304-21-007,A6304-21,63000040,中山區,63000,臺北市,303367.30297,2773279.87171,3756.57844,0,0,121.528984719791,25.06679104966963
4269,A6306-0250-00,A6306-20-007,A6306-20,63000060,大同區,63000,臺北市,301744.09324,2772946.287,28362.08468,2,1,121.51288319866569,25.06383591808384
4270,A6301-0036-00,A6301-01-008,A6301-01,63000010,松山區,63000,臺北市,307131.3593,2773003.09409,5486.51882,0,0,121.5662817329563,25.06415472726573
4271,A6306-0249-00,A6306-18-010,A6306-18,63000060,大同區,63000,臺北市,302345.54479,2772959.70588,15446.62394,1,0,121.51884505539535,25.063936351992147
4272,A6310-1123-00,A6310-75-010,A6310-75,63000100,內湖區,63000,臺北市,310236.265,2772990.26553,36012.02922,0,0,121.59705547827701,25.063918357360233
4273,A6301-0038-00,A6301-04-006,A6301-04,63000010,松山區,63000,臺北市,305125.25545,2772995.543,2967.94428,0,0,121.54639780691453,25.064161057591946
4274,A6310-1125-00,A6310-85-007,A6310-85,63000100,內湖區,63000,臺北市,310648.41262,2772952.46548,46367.59548,3,0,121.60113879969853,25.063560623755862
4275,A6304-0422-00,A6304-28-009,A6304-28,63000040,中山區,63000,臺北市,304376.78009,2773023.20309,3174.57368,0,0,121.53898032318513,25.064437884311666
4276,A6304-0421-00,A6304-30-008,A6304-30,63000040,中山區,63000,臺北市,303077.83537,2773023.5845,1946.08583,0,0,121.5261056869483,25.06448750375506
4277,A6306-0242-00,A6306-20-004,A6306-20,63000060,大同區,63000,臺北市,301616.90657,2772986.9988,8717.37561,0,0,121.51162410105134,25.06420781089815
4278,A6301-0043-00,A6301-03-005,A6301-03,63000010,松山區,63000,臺北市,306923.48547,2772951.16348,16293.10807,1,0,121.56421923491438,25.06369374817553
4279,A6306-0241-00,A6306-21-002,A6306-21,63000060,大同區,63000,臺北市,301529.49903,2772994.42571,5908.13132,1,0,121.51075802724567,25.064277843265057
4280,A6306-0239-00,A6306-17-009,A6306-17,63000060,大同區,63000,臺北市,301926.83994,2773000.03843,3331.85,0,0,121.51469653885427,25.064314915182443
4281,A6301-0037-00,A6301-03-006,A6301-03,63000010,松山區,63000,臺北市,307028.09362,2772998.84754,3594.24483,0,0,121.56525803474713,25.06412028996996
4282,A6304-0428-00,A6304-32-004,A6304-32,63000040,中山區,63000,臺北市,302832.91704,2773002.04961,5432.89426,0,0,121.52367731858526,25.06430166988008
4283,A6304-0430-00,A6304-32-005,A6304-32,63000040,中山區,63000,臺北市,302969.98725,2773000.51952,5006.9912,0,0,121.5250358480344,25.064283058575025
4662,A6309-0015-00,A6309-02-002,A6309-02,63000090,南港區,63000,臺北市,311231.13202,2772504.9229,24649.59449,0,0,121.60689447715804,25.05949680444951
4663,A6306-0310-00,A6306-27-001,A6306-27,63000060,大同區,63000,臺北市,301515.6138,2772543.08712,3603.2159,0,0,121.51060351374797,25.060203655757178
4664,A6304-0602-00,A6304-40-006,A6304-40,63000040,中山區,63000,臺北市,304333.86729,2772574.38956,3468.56665,0,0,121.5385372757696,25.060387581161788
4665,A6306-0309-00,A6306-27-002,A6306-27,63000060,大同區,63000,臺北市,301471.05876,2772558.58581,2968.34475,0,0,121.51016249402682,25.060345094892302
4666,A6301-0134-00,A6301-17-001,A6301-17,63000010,松山區,63000,臺北市,306738.65206,2772565.9276,5868.40188,0,0,121.5623713807652,25.060222838456887
4667,A6301-0148-00,A6301-15-006,A6301-15,63000010,松山區,63000,臺北市,305294.0852,2772518.53125,4830.72315,0,0,121.54805201814352,25.05984847957952
4668,A6306-0311-00,A6306-27-005,A6306-27,63000060,大同區,63000,臺北市,301421.66378,2772526.80162,7101.57163,0,0,121.50967173717716,25.06005982987179
4669,A6301-0151-00,A6301-13-007,A6301-13,63000010,松山區,63000,臺北市,304941.11659,2772504.56681,11700.40578,0,0,121.54455310774051,25.059735279656028
4670,A6301-0135-00,A6301-13-006,A6301-13,63000010,松山區,63000,臺北市,305059.36691,2772559.24533,8476.54908,0,0,121.54572729938856,25.060224609441523
4671,A6306-0313-00,A6306-27-003,A6306-27,63000060,大同區,63000,臺北市,301349.24522,2772520.89158,9919.74179,0,0,121.50895375425509,25.060008936018978
4672,A6301-0137-00,A6301-10-005,A6301-10,63000010,松山區,63000,臺北市,306428.86846,2772552.7912,7587.01926,0,0,121.55930050402765,25.060115840357472
4673,A6306-0351-00,A6306-22-005,A6306-22,63000060,大同區,63000,臺北市,301193.70149,2772375.45778,85206.32376,0,0,121.50740670610945,25.058701241837163
4674,A6309-0016-00,A6309-02-002,A6309-02,63000090,南港區,63000,臺北市,310352.20142,2772462.10268,119119.01302,0,0,121.59818142690295,25.05914557652913
4675,A6301-0149-00,A6301-16-006,A6301-16,63000010,松山區,63000,臺北市,307363.2181,2772511.46613,5815.30493,0,0,121.56855932754733,25.059707596218317
4692,A6304-0610-00,A6304-41-004,A6304-41,63000040,中山區,63000,臺北市,302882.4863,2772541.0514,4736.26618,0,0,121.52415092333784,25.06013807780111
4693,A6304-0612-00,A6304-46-001,A6304-46,63000040,中山區,63000,臺北市,304331.87929,2772537.75592,6380.5187,0,0,121.53851612661008,25.060056927448812
4694,A6304-0619-00,A6304-48-003,A6304-48,63000040,中山區,63000,臺北市,303197.77269,2772530.15857,3117.4555,0,0,121.52727539613967,25.060028675560932
4695,A6304-0614-00,A6304-46-002,A6304-46,63000040,中山區,63000,臺北市,304480.22707,2772536.00439,7373.62094,0,0,121.53998637043571,25.060035775639943
4696,A6301-0141-00,A6301-17-002,A6301-17,63000010,松山區,63000,臺北市,306741.34619,2772538.69407,4340.73256,0,0,121.56239696066439,25.05997687648761
4697,A6301-0142-00,A6301-12-003,A6301-12,63000010,松山區,63000,臺北市,305736.02474,2772534.7736,4714.20885,0,0,121.55243283678928,25.0599788838877
4698,A6304-0616-00,A6304-46-003,A6304-46,63000040,中山區,63000,臺北市,304621.87036,2772534.26587,5788.01487,0,0,121.5413901640939,25.060014969007273
